Date,Open,High,Low,Close,Adj Close,Volume,M_Y_Date
10/12/2016,213.589996,214.320007,213.009995,213.710007,204.521332,73866100,10-2016
10/13/2016,212.160004,213.589996,211.210007,213.009995,203.85141,101357000,10-2016
10/14/2016,214.149994,214.690002,213.029999,213.119995,203.95668,93346200,10-2016
10/17/2016,213.089996,213.389999,212.169998,212.380005,203.248505,58275700,10-2016
10/18/2016,214.240005,214.309998,213.270004,213.710007,204.521332,74250300,10-2016
10/19/2016,214.020004,214.639999,213.600006,214.279999,205.066803,66519200,10-2016
10/20/2016,213.869995,214.529999,213.110001,213.880005,204.68399,73639800,10-2016
10/21/2016,213.880005,214.080002,212.759995,213.979996,204.779694,89089100,10-2016
10/24/2016,215,215.320007,214.479996,214.889999,205.650589,60146600,10-2016
10/25/2016,214.679993,214.979996,213.979996,214.169998,204.961533,66542300,10-2016
10/26/2016,213.210007,214.419998,212.929993,213.740005,204.550034,75705500,10-2016
10/27/2016,214.580002,214.619995,213.080002,213.169998,204.004547,77220200,10-2016
10/28/2016,213.139999,213.929993,211.710007,212.539993,203.401611,140623200,10-2016
10/31/2016,212.929993,213.190002,212.360001,212.550003,203.411209,61272500,10-2016
11/1/2016,212.929993,212.990005,209.600006,211.009995,201.937408,122781800,11-2016
11/2/2016,210.649994,211.100006,209.229996,209.740005,200.722031,103330800,11-2016
11/3/2016,209.990005,210.240005,208.460007,208.779999,199.803268,88939300,11-2016
11/4/2016,208.910004,209.889999,208.380005,208.550003,199.583221,109122100,11-2016
11/7/2016,208.550003,213.190002,208.550003,213.149994,203.985382,109794900,11-2016
11/8/2016,212.690002,214.770004,212.380005,214.110001,204.904099,102268300,11-2016
11/9/2016,212.369995,217.100006,212.339996,216.380005,207.076523,258429000,11-2016
11/10/2016,217.300003,218.309998,215.220001,216.919998,207.593292,172113300,11-2016
11/11/2016,216.080002,216.699997,215.320007,216.419998,207.114807,100552700,11-2016
11/14/2016,217.029999,217.270004,215.720001,216.589996,207.277466,91861000,11-2016
11/15/2016,217.039993,218.279999,216.800003,218.279999,208.894836,91652600,11-2016
11/16/2016,217.559998,218.139999,217.419998,217.869995,208.502457,64761400,11-2016
11/17/2016,218.050003,219.059998,217.919998,218.990005,209.574295,69797200,11-2016
11/18/2016,219.070007,219.270004,218.289993,218.5,209.105347,86265800,11-2016
11/21/2016,219.169998,220.179993,219,220.149994,210.684402,72402600,11-2016
11/22/2016,220.509995,220.789993,219.729996,220.580002,211.095947,67429000,11-2016
11/23/2016,219.979996,220.759995,219.75,220.699997,211.210785,54690100,11-2016
11/25/2016,221.100006,221.559998,221.009995,221.520004,211.995529,37872300,11-2016
11/28/2016,221.160004,221.479996,220.360001,220.479996,211.000229,76572500,11-2016
11/29/2016,220.520004,221.440002,220.169998,220.910004,211.411743,69886700,11-2016
11/30/2016,221.630005,221.820007,220.309998,220.380005,210.904541,113291800,11-2016
12/1/2016,220.729996,220.729996,219.149994,219.570007,210.129349,79040500,12-2016
12/2/2016,219.669998,220.25,219.259995,219.679993,210.234619,74840300,12-2016
12/5/2016,220.649994,221.399994,220.419998,221,211.497864,67837800,12-2016
12/6/2016,221.220001,221.740005,220.660004,221.699997,212.16777,59877400,12-2016
12/7/2016,221.520004,224.669998,221.380005,224.600006,214.9431,110738100,12-2016
12/8/2016,224.570007,225.699997,224.259995,225.149994,215.469421,99714400,12-2016
12/9/2016,225.410004,226.529999,225.369995,226.509995,216.770966,88005800,12-2016
12/12/2016,226.399994,226.960007,225.759995,226.25,216.522156,102016100,12-2016
12/13/2016,227.020004,228.339996,227,227.759995,217.967209,110477500,12-2016
12/14/2016,227.410004,228.229996,225.369995,225.880005,216.168076,142501800,12-2016
12/15/2016,226.160004,227.809998,225.889999,226.809998,217.05806,124972600,12-2016
12/16/2016,226.009995,226.080002,224.669998,225.039993,216.633453,144174300,12-2016
12/19/2016,225.25,226.020004,225.080002,225.529999,217.105148,90341100,12-2016
12/20/2016,226.149994,226.570007,225.880005,226.399994,217.942657,89838800,12-2016
12/21/2016,226.25,226.449997,225.770004,225.770004,217.336227,67909000,12-2016
12/22/2016,225.600006,225.740005,224.919998,225.380005,216.96077,56219100,12-2016
12/23/2016,225.429993,225.720001,225.210007,225.710007,217.278458,36251400,12-2016
12/27/2016,226.020004,226.729996,226,226.270004,217.817535,42672500,12-2016
12/28/2016,226.570007,226.589996,224.270004,224.399994,216.017349,64095000,12-2016
12/29/2016,224.479996,224.889999,223.839996,224.350006,215.969238,47719500,12-2016
12/30/2016,224.729996,224.830002,222.729996,223.529999,215.179871,108998300,12-2016
1/3/2017,225.039993,225.830002,223.880005,225.240005,216.826019,91366500,1-2017
1/4/2017,225.619995,226.75,225.610001,226.580002,218.115921,78744400,1-2017
1/5/2017,226.270004,226.580002,225.479996,226.399994,217.942657,78379000,1-2017
1/6/2017,226.529999,227.75,225.899994,227.210007,218.722412,71559900,1-2017
1/9/2017,226.910004,227.070007,226.419998,226.460007,218.000443,46265300,1-2017
1/10/2017,226.479996,227.449997,226.009995,226.460007,218.000443,63771900,1-2017
1/11/2017,226.360001,227.100006,225.589996,227.100006,218.616516,74650000,1-2017
1/12/2017,226.5,226.75,224.960007,226.529999,218.067825,72113200,1-2017
1/13/2017,226.729996,227.399994,226.690002,227.050003,218.568375,62717900,1-2017
1/17/2017,226.309998,226.779999,225.800003,226.25,217.798279,59261200,1-2017
1/18/2017,226.539993,226.800003,225.899994,226.75,218.279602,54793300,1-2017
1/19/2017,226.839996,227,225.410004,225.910004,217.470978,66608800,1-2017
1/20/2017,226.699997,227.309998,225.970001,226.740005,218.269989,129168600,1-2017
1/23/2017,226.740005,226.809998,225.270004,226.149994,217.701981,75061600,1-2017
1/24/2017,226.399994,228.080002,226.270004,227.600006,219.097855,95555300,1-2017
1/25/2017,228.699997,229.570007,228.509995,229.570007,220.994247,84437700,1-2017
1/26/2017,229.399994,229.710007,229.009995,229.330002,220.763245,59970700,1-2017
1/27/2017,229.419998,229.589996,228.759995,228.970001,220.416656,59711100,1-2017
1/30/2017,228.169998,228.199997,226.410004,227.550003,219.049713,79737300,1-2017
1/31/2017,226.979996,227.600006,226.320007,227.529999,219.030441,75880800,1-2017
2/1/2017,227.529999,228.589996,226.940002,227.619995,219.117111,79117700,2-2017
2/2/2017,227.619995,228.100006,226.820007,227.770004,219.26149,69657600,2-2017
2/3/2017,228.820007,229.550003,228.460007,229.339996,220.772842,80563200,2-2017
2/6/2017,228.869995,229.330002,228.539993,228.929993,220.378174,57790100,2-2017
2/7/2017,229.380005,229.660004,228.720001,228.940002,220.387787,57931200,2-2017
2/8/2017,228.940002,229.389999,228.309998,229.240005,220.676605,51566200,2-2017
2/9/2017,229.240005,230.949997,229.240005,230.600006,221.985748,65955200,2-2017
2/10/2017,231,231.770004,230.619995,231.509995,222.861786,66015900,2-2017
2/13/2017,232.080002,233.070007,232.050003,232.770004,224.074707,55182100,2-2017
2/14/2017,232.559998,233.710007,232.160004,233.699997,224.969955,67794500,2-2017
2/15/2017,233.449997,235.139999,233.389999,234.919998,226.144394,86785800,2-2017
2/16/2017,234.949997,235.160004,233.850006,234.720001,225.951889,84722400,2-2017
2/17/2017,233.949997,235.089996,233.929993,235.089996,226.308044,77204100,2-2017
2/21/2017,235.520004,236.690002,235.509995,236.490005,227.655746,88946100,2-2017
2/22/2017,236.020004,236.539993,235.830002,236.279999,227.453598,62115200,2-2017
2/23/2017,236.880005,236.899994,235.559998,236.440002,227.60762,74615900,2-2017
2/24/2017,235.460007,236.789993,235.410004,236.740005,227.896423,82381600,2-2017
2/27/2017,236.639999,237.309998,236.350006,237.110001,228.252594,56515400,2-2017
2/28/2017,236.669998,236.949997,236.020004,236.470001,227.63649,96961900,2-2017
3/1/2017,238.389999,240.320007,238.369995,239.779999,230.82283,149158200,3-2017
3/2/2017,239.559998,239.570007,238.210007,238.270004,229.369263,70246000,3-2017
3/3/2017,238.169998,238.610001,237.729996,238.419998,229.513641,81974300,3-2017
3/6/2017,237.5,238.119995,237.009995,237.710007,228.830185,55391500,3-2017
3/7/2017,237.360001,237.770004,236.759995,237,228.146667,65103700,3-2017
3/8/2017,237.339996,237.639999,236.399994,236.559998,227.723114,78168800,3-2017
3/9/2017,236.699997,237.240005,235.740005,236.860001,228.011917,90683900,3-2017
3/10/2017,237.970001,238.020004,236.589996,237.690002,228.810928,81991700,3-2017
3/13/2017,237.619995,237.860001,237.240005,237.809998,228.926453,57256800,3-2017
3/14/2017,237.179993,237.240005,236.190002,236.899994,228.050415,59880800,3-2017
3/15/2017,237.559998,239.440002,237.289993,238.949997,230.023865,96081800,3-2017
3/16/2017,239.110001,239.199997,238.100006,238.479996,229.571396,78344000,3-2017
3/17/2017,237.75,237.970001,237.029999,237.029999,229.168243,89002100,3-2017
3/20/2017,237.029999,237.360001,236.320007,236.770004,228.91687,52537000,3-2017
3/21/2017,237.470001,237.610001,233.580002,233.729996,225.977692,131809300,3-2017
3/22/2017,233.770004,234.610001,233.050003,234.279999,226.509445,97569200,3-2017
3/23/2017,234.279999,235.339996,233.600006,234.029999,226.267746,100410300,3-2017
3/24/2017,234.380005,235.039993,232.960007,233.860001,226.103378,112504900,3-2017
3/27/2017,231.929993,233.919998,231.610001,233.619995,225.871338,87454500,3-2017
3/28/2017,233.270004,235.809998,233.139999,235.320007,227.514954,93483900,3-2017
3/29/2017,234.990005,235.809998,234.729996,235.539993,227.727676,61950400,3-2017
3/30/2017,235.470001,236.520004,235.270004,236.289993,228.452774,56737900,3-2017
3/31/2017,235.899994,236.509995,235.679993,235.740005,227.921021,73733100,3-2017
4/3/2017,235.800003,236.029999,233.910004,235.330002,227.524643,85546500,4-2017
4/4/2017,235,235.580002,234.559998,235.479996,227.669647,56466200,4-2017
4/5/2017,236.259995,237.389999,234.539993,234.779999,226.992874,108800600,4-2017
4/6/2017,234.940002,236.039993,234.429993,235.440002,227.630997,69135800,4-2017
4/7/2017,235.149994,236,234.639999,235.199997,227.398926,74412300,4-2017
4/10/2017,235.360001,236.259995,234.729996,235.339996,227.534302,67615300,4-2017
4/11/2017,234.899994,235.179993,233.339996,235.059998,227.263565,88045300,4-2017
4/12/2017,234.740005,234.960007,233.770004,234.029999,226.267746,81864400,4-2017
4/13/2017,233.639999,234.490005,232.509995,232.509995,224.798157,92880400,4-2017
4/17/2017,233.110001,234.570007,232.880005,234.570007,226.789856,68405400,4-2017
4/18/2017,233.720001,234.490005,233.080002,233.869995,226.113037,83225800,4-2017
4/19/2017,234.520004,234.949997,233.179993,233.440002,225.697327,68699900,4-2017
4/20/2017,234.149994,235.850006,233.779999,235.339996,227.534302,92572200,4-2017
4/21/2017,235.25,235.309998,234.130005,234.589996,226.809158,110389800,4-2017
4/24/2017,237.179993,237.410004,234.559998,237.169998,229.303589,119209900,4-2017
4/25/2017,237.910004,238.949997,237.809998,238.550003,230.637833,76698300,4-2017
4/26/2017,238.509995,239.529999,238.350006,238.399994,230.492798,84702500,4-2017
4/27/2017,238.770004,238.949997,237.979996,238.600006,230.686157,57410300,4-2017
4/28/2017,238.899994,238.929993,237.929993,238.080002,230.183411,53247400,4-2017
5/1/2017,238.679993,239.169998,238.199997,238.679993,230.763489,66882500,5-2017
5/2/2017,238.839996,238.979996,238.300003,238.770004,230.850525,57375700,5-2017
5/3/2017,238.770004,238.880005,237.699997,238.479996,230.570145,73137700,5-2017
5/4/2017,238.830002,238.919998,237.779999,238.759995,230.840866,61462700,5-2017
5/5/2017,239.190002,239.720001,238.679993,239.699997,231.74968,62001300,5-2017
5/8/2017,239.75,239.919998,239.169998,239.660004,231.710999,48385700,5-2017
5/9/2017,239.960007,240.190002,239.039993,239.440002,231.498322,51363200,5-2017
5/10/2017,239.389999,239.869995,239.149994,239.869995,231.914032,54293800,5-2017
5/11/2017,239.350006,239.570007,238.130005,239.380005,231.440308,62358300,5-2017
5/12/2017,239.089996,239.429993,238.669998,238.979996,231.053574,53912700,5-2017
5/15/2017,239.470001,240.440002,239.449997,240.300003,232.329773,61918900,5-2017
5/16/2017,240.639999,240.669998,239.630005,240.080002,232.117081,51241800,5-2017
5/17/2017,240.080002,240.080002,235.75,235.820007,227.998383,172174100,5-2017
5/18/2017,235.729996,237.75,235.429993,236.770004,228.91687,107047700,5-2017
5/19/2017,237.330002,239.080002,237.270004,238.309998,230.405792,115011400,5-2017
5/22/2017,238.899994,239.710007,238.820007,239.520004,231.575653,61010600,5-2017
5/23/2017,239.949997,240.240005,239.509995,240.050003,232.088074,48341700,5-2017
5/24/2017,240.320007,240.729996,239.929993,240.610001,232.629517,46927700,5-2017
5/25/2017,241.199997,242.080002,240.960007,241.759995,233.741348,64071700,5-2017
5/26/2017,241.539993,241.899994,241.449997,241.710007,233.693024,46629900,5-2017
5/30/2017,241.339996,241.789993,241.160004,241.5,233.48999,35201900,5-2017
5/31/2017,241.839996,241.880005,240.639999,241.440002,233.431961,91796000,5-2017
6/1/2017,241.970001,243.380005,241.639999,243.360001,235.288284,68962000,6-2017
6/2/2017,243.419998,244.350006,243.080002,244.169998,236.071411,88666100,6-2017
6/5/2017,243.970001,244.300003,243.759995,243.990005,235.8974,44698800,6-2017
6/6/2017,243.339996,243.979996,243.119995,243.210007,235.14328,50375400,6-2017
6/7/2017,243.600006,243.919998,242.830002,243.660004,235.578354,54144300,6-2017
6/8/2017,243.770004,244.330002,243.169998,243.779999,235.694351,63989800,6-2017
6/9/2017,244.089996,245.009995,241.949997,243.410004,235.336609,132256400,6-2017
6/12/2017,243.130005,243.419998,242.380005,243.360001,235.288284,86108100,6-2017
6/13/2017,243.979996,244.610001,243.580002,244.550003,236.438828,60067000,6-2017
6/14/2017,244.860001,244.869995,243.289993,244.240005,236.139099,78602300,6-2017
6/15/2017,242.679993,243.910004,242.360001,243.770004,235.684708,66464900,6-2017
6/16/2017,242.770004,242.830002,241.630005,242.639999,235.736176,84553100,6-2017
6/19/2017,243.589996,244.729996,243.479996,244.660004,237.69873,65123800,6-2017
6/20/2017,244.25,244.259995,242.990005,243.009995,236.095657,56906400,6-2017
6/21/2017,243.460007,243.589996,242.410004,242.949997,236.037338,55977600,6-2017
6/22/2017,242.960007,243.529999,242.639999,242.839996,235.930481,44148100,6-2017
6/23/2017,242.910004,243.509995,242.470001,243.130005,236.21225,66986800,6-2017
6/26/2017,243.899994,244.380005,243.050003,243.289993,236.367661,56700500,6-2017
6/27/2017,243.039993,243.380005,241.309998,241.330002,234.46344,82247700,6-2017
6/28/2017,242.5,243.720001,242.229996,243.490005,236.561996,70042600,6-2017
6/29/2017,243.660004,243.720001,239.960007,241.350006,234.482895,106949700,6-2017
6/30/2017,242.279999,242.710007,241.580002,241.800003,234.92009,86820700,6-2017
7/3/2017,242.880005,243.380005,242.210007,242.210007,235.31842,39153800,7-2017
7/5/2017,242.630005,243.009995,241.699997,242.770004,235.862503,54427600,7-2017
7/6/2017,241.889999,242.029999,240.339996,240.550003,233.705627,65400800,7-2017
7/7/2017,241.210007,242.279999,240.559998,242.110001,235.221252,57972300,7-2017
7/10/2017,242.110001,242.800003,241.759995,242.369995,235.473862,36663300,7-2017
7/11/2017,242.369995,242.550003,240.850006,242.190002,235.298981,50354600,7-2017
7/12/2017,243.300003,244.199997,243.300003,244.009995,237.0672,59610400,7-2017
7/13/2017,244.020004,244.550003,243.759995,244.419998,237.46553,39471600,7-2017
7/14/2017,244.419998,245.970001,244.309998,245.559998,238.57309,60262700,7-2017
7/17/2017,245.470001,245.910004,245.330002,245.529999,238.543961,33531900,7-2017
7/18/2017,245.059998,245.720001,244.669998,245.660004,238.670242,42742500,7-2017
7/19/2017,246.020004,247,246.009995,246.990005,239.962418,51034300,7-2017
7/20/2017,247.279999,247.419998,246.470001,247.100006,240.069275,47135200,7-2017
7/21/2017,246.440002,246.910004,246.179993,246.880005,239.855545,82340800,7-2017
7/24/2017,246.789993,246.979996,246.279999,246.820007,239.797272,46622300,7-2017
7/25/2017,247.679993,247.800003,247.160004,247.419998,240.380173,54915600,7-2017
7/26/2017,247.75,247.789993,247.130005,247.429993,240.389893,47575400,7-2017
7/27/2017,247.960007,248,245.679993,247.199997,240.166443,70766600,7-2017
7/28/2017,246.649994,247.059998,246.130005,246.910004,239.884689,50088400,7-2017
7/31/2017,247.369995,247.479996,246.529999,246.770004,239.748688,65838700,7-2017
8/1/2017,247.460007,247.5,246.720001,247.320007,240.283051,55050400,8-2017
8/2/2017,247.470001,247.600006,246.369995,247.440002,240.399612,47211200,8-2017
8/3/2017,247.309998,247.339996,246.639999,246.960007,239.933273,40856000,8-2017
8/4/2017,247.520004,247.789993,246.970001,247.410004,240.370468,60191800,8-2017
8/7/2017,247.490005,247.869995,247.369995,247.869995,240.817352,31995000,8-2017
8/8/2017,247.509995,248.910004,246.830002,247.259995,240.224716,61719400,8-2017
8/9/2017,246.470001,247.309998,246.059998,247.25,240.215027,62632600,8-2017
8/10/2017,246.289993,246.440002,243.699997,243.759995,236.824295,120479500,8-2017
8/11/2017,244.020004,244.800003,243.75,244.119995,237.174072,74869900,8-2017
8/14/2017,245.589996,246.789993,245.550003,246.539993,239.525208,72139000,8-2017
8/15/2017,246.979996,247,246.160004,246.509995,239.496078,55242700,8-2017
8/16/2017,247.110001,247.570007,246.449997,246.940002,239.913834,56715500,8-2017
8/17/2017,246.240005,246.600006,243.089996,243.089996,236.173386,128490400,8-2017
8/18/2017,242.899994,244.190002,242.199997,242.710007,235.804199,136748000,8-2017
8/21/2017,242.639999,243.199997,241.830002,242.899994,235.98877,65469700,8-2017
8/22/2017,243.570007,245.619995,243.550003,245.440002,238.456528,63140100,8-2017
8/23/2017,244.330002,245.050003,244.160004,244.559998,237.601547,50203800,8-2017
8/24/2017,245,245.179993,243.75,243.990005,237.047791,49730500,8-2017
8/25/2017,244.899994,245.610001,244.389999,244.559998,237.601547,64445900,8-2017
8/28/2017,245.169998,245.199997,244.089996,244.570007,237.611282,40565600,8-2017
8/29/2017,243.059998,245.149994,242.929993,244.850006,237.883316,51135700,8-2017
8/30/2017,244.830002,246.320007,244.619995,246.009995,239.010284,62030800,8-2017
8/31/2017,246.720001,247.770004,246.050003,247.490005,240.448196,103803900,8-2017
9/1/2017,247.919998,248.330002,247.669998,247.839996,240.788239,62007000,9-2017
9/5/2017,247.259995,247.520004,244.949997,246.059998,239.058884,91398800,9-2017
9/6/2017,246.839996,247.279999,246.229996,246.899994,239.874969,57916900,9-2017
9/7/2017,247.25,247.270004,246.399994,246.869995,239.845825,58034700,9-2017
9/8/2017,246.539993,247.110001,246.300003,246.580002,239.564087,63832800,9-2017
9/11/2017,248.039993,249.300003,248.020004,249.210007,242.119232,71364800,9-2017
9/12/2017,249.630005,250.089996,249.419998,250.050003,242.935333,56896000,9-2017
9/13/2017,249.720001,250.210007,249.589996,250.169998,243.05191,59228000,9-2017
9/14/2017,249.800003,250.320007,249.600006,250.089996,242.974197,95446300,9-2017
9/15/2017,248.690002,249.289993,248.570007,249.190002,243.301315,95432400,9-2017
9/18/2017,249.610001,250.119995,249.279999,249.720001,243.818771,46235200,9-2017
9/19/2017,250,250.070007,249.600006,249.970001,244.062881,47108100,9-2017
9/20/2017,250.070007,250.190002,248.919998,250.059998,244.150742,59574100,9-2017
9/21/2017,249.880005,249.979996,249.190002,249.389999,243.496567,48211400,9-2017
9/22/2017,249.050003,249.630005,249.020004,249.440002,243.54538,51214000,9-2017
9/25/2017,249.149994,249.550003,248.080002,248.929993,243.047455,57064400,9-2017
9/26/2017,249.419998,249.699997,248.809998,249.080002,243.193909,54082000,9-2017
9/27/2017,249.880005,250.490005,248.869995,250.050003,244.140961,81001400,9-2017
9/28/2017,249.729996,250.440002,249.630005,250.350006,244.433884,44778800,9-2017
9/29/2017,250.339996,251.320007,250.130005,251.229996,245.293091,85578000,9-2017
10/2/2017,251.490005,252.320007,251.289993,252.320007,246.35733,59023000,10-2017
10/3/2017,252.320007,252.889999,252.229996,252.860001,246.884567,66810200,10-2017
10/4/2017,252.690002,253.440002,252.559998,253.160004,247.17749,55953600,10-2017
10/5/2017,253.539993,254.679993,253.199997,254.660004,248.642059,63522800,10-2017
10/6/2017,254.149994,254.699997,253.850006,254.369995,248.358871,80646000,10-2017
10/9/2017,254.630005,254.699997,253.649994,253.949997,247.948822,35803100,10-2017
10/10/2017,254.600006,255.050003,253.979996,254.619995,248.602966,43057400,10-2017
10/11/2017,254.509995,255.020004,254.320007,255.020004,248.99353,47674300,10-2017
10/12/2017,254.660004,255.059998,254.369995,254.639999,248.622498,47065100,10-2017
10/13/2017,255.139999,255.270004,254.639999,254.949997,248.925186,54800400,10-2017
10/16/2017,255.210007,255.509995,254.820007,255.289993,249.257126,38221700,10-2017
10/17/2017,255.229996,255.520004,254.979996,255.470001,249.432907,31561000,10-2017
10/18/2017,255.899994,255.949997,255.5,255.720001,249.677002,40888300,10-2017
10/19/2017,254.830002,255.830002,254.350006,255.789993,249.745331,61903800,10-2017
10/20/2017,256.700012,257.140015,255.770004,257.109985,251.034134,89176400,10-2017
10/23/2017,257.480011,257.51001,256.019989,256.109985,250.057739,63915300,10-2017
10/24/2017,256.600006,256.829987,256.149994,256.559998,250.497116,66935900,10-2017
10/25/2017,256.179993,256.309998,254,255.289993,249.257126,103715300,10-2017
10/26/2017,255.990005,256.299988,255.479996,255.619995,249.579346,69798000,10-2017
10/27/2017,256.470001,257.890015,255.630005,257.709991,251.619949,85562500,10-2017
10/30/2017,256.470001,257.600006,256.410004,256.75,250.682648,54285700,10-2017
10/31/2017,257.179993,257.440002,256.809998,257.149994,251.073166,60304800,10-2017
11/1/2017,258.040009,258.429993,257.070007,257.48999,251.405136,54202700,11-2017
11/2/2017,257.410004,257.75,256.190002,257.589996,251.502792,56449500,11-2017
11/3/2017,257.769989,258.5,257.299988,258.450012,252.342484,59589700,11-2017
11/6/2017,258.299988,259,258.220001,258.850006,252.733017,49652600,11-2017
11/7/2017,258.970001,259.350006,258.089996,258.670013,252.557281,57502200,11-2017
11/8/2017,258.470001,259.220001,258.149994,259.109985,252.986832,50469600,11-2017
11/9/2017,257.730011,258.390015,256.359985,258.170013,252.069107,95085500,11-2017
11/10/2017,257.730011,258.290009,257.369995,258.089996,251.990967,59984700,11-2017
11/13/2017,257.309998,258.589996,257.269989,258.329987,252.225296,50228600,11-2017
11/14/2017,257.410004,257.850006,256.519989,257.730011,251.639511,61315200,11-2017
11/15/2017,256.619995,257.220001,255.630005,256.440002,250.379974,80811500,11-2017
11/16/2017,257.519989,259.040009,257.470001,258.619995,252.508469,67777000,11-2017
11/17/2017,258.220001,258.589996,257.769989,257.859985,251.766388,75756800,11-2017
11/20/2017,258.140015,258.519989,257.859985,258.299988,252.195999,48075500,11-2017
11/21/2017,259.179993,260.200012,258.26001,259.98999,253.846069,69176800,11-2017
11/22/2017,260,260.149994,259.570007,259.76001,253.621552,45033400,11-2017
11/24/2017,260.320007,260.480011,260.160004,260.359985,254.207321,27856500,11-2017
11/27/2017,260.410004,260.75,260,260.230011,254.080414,52274900,11-2017
11/28/2017,260.76001,262.899994,260.649994,262.869995,256.65802,98971700,11-2017
11/29/2017,263.019989,263.630005,262.200012,262.709991,256.50177,77512100,11-2017
11/30/2017,263.76001,266.049988,263.670013,265.01001,258.747467,127894400,11-2017
12/1/2017,264.76001,265.309998,260.76001,264.459991,258.21048,164390900,12-2017
12/4/2017,266.309998,266.799988,264.079987,264.140015,257.89801,94040600,12-2017
12/5/2017,263.190002,265.149994,263.040009,263.190002,256.970428,77994500,12-2017
12/6/2017,263.299988,263.730011,262.709991,263.23999,257.019287,75898600,12-2017
12/7/2017,264.070007,264.429993,262.940002,264.070007,257.829681,77218600,12-2017
12/8/2017,265.160004,265.519989,264.029999,265.51001,259.235626,76563900,12-2017
12/11/2017,266.309998,266.380005,265.480011,266.309998,260.016724,83077500,12-2017
12/12/2017,267.209991,267.320007,266.350006,266.779999,260.475586,85195800,12-2017
12/13/2017,267.059998,267.559998,266.649994,266.75,260.44635,102905400,12-2017
12/14/2017,267.089996,267.220001,265.600006,265.660004,259.38205,100666700,12-2017
12/15/2017,265.450012,267.040009,265.390015,266.51001,261.542114,144610300,12-2017
12/18/2017,268.100006,268.600006,267.980011,268.200012,263.200592,83653600,12-2017
12/19/2017,268.480011,268.529999,267.089996,267.170013,262.189789,82382900,12-2017
12/20/2017,268.269989,268.329987,266.690002,267.029999,262.052399,76751500,12-2017
12/21/2017,267.73999,268.390015,267.299988,267.579987,262.592133,67032300,12-2017
12/22/2017,267.600006,267.640015,266.899994,267.51001,262.523438,78720900,12-2017
12/26/2017,267.049988,267.440002,266.890015,267.190002,262.209412,45244400,12-2017
12/27/2017,267.380005,267.730011,267.01001,267.320007,262.336975,57751000,12-2017
12/28/2017,267.890015,267.920013,267.450012,267.869995,262.876709,45116100,12-2017
12/29/2017,268.529999,268.549988,266.640015,266.859985,261.885559,96007400,12-2017
1/2/2018,267.839996,268.809998,267.399994,268.769989,263.759949,86655700,1-2018
1/3/2018,268.959991,270.640015,268.959991,270.470001,265.428253,90070400,1-2018
1/4/2018,271.200012,272.160004,270.540009,271.609985,266.546997,80636400,1-2018
1/5/2018,272.51001,273.559998,271.950012,273.420013,268.323273,83524000,1-2018
1/8/2018,273.309998,274.100006,272.980011,273.920013,268.813934,57319200,1-2018
1/9/2018,274.399994,275.25,274.079987,274.540009,269.422363,57254000,1-2018
1/10/2018,273.679993,274.420013,272.920013,274.119995,269.010223,69574300,1-2018
1/11/2018,274.75,276.119995,274.559998,276.119995,270.9729,62361500,1-2018
1/12/2018,276.420013,278.109985,276.079987,277.920013,272.73938,90816100,1-2018
1/16/2018,279.350006,280.089996,276.179993,276.970001,271.807068,106555100,1-2018
1/17/2018,278.029999,280.049988,276.970001,279.609985,274.397827,109354500,1-2018
1/18/2018,279.480011,279.959991,278.579987,279.140015,273.936646,100728000,1-2018
1/19/2018,279.799988,280.410004,279.140015,280.410004,275.182922,140920100,1-2018
1/22/2018,280.170013,282.690002,280.109985,282.690002,277.420441,91322400,1-2018
1/23/2018,282.73999,283.619995,282.369995,283.290009,278.009277,97084700,1-2018
1/24/2018,284.019989,284.700012,281.839996,283.179993,277.901337,134816100,1-2018
1/25/2018,284.160004,284.269989,282.399994,283.299988,278.019043,84587300,1-2018
1/26/2018,284.25,286.630005,283.959991,286.579987,281.237946,107743100,1-2018
1/29/2018,285.929993,286.429993,284.5,284.679993,279.373322,90118300,1-2018
1/30/2018,282.600006,284.73999,281.220001,281.76001,276.507813,131796400,1-2018
1/31/2018,282.730011,283.299988,280.679993,281.899994,276.645203,108364800,1-2018
2/1/2018,281.070007,283.059998,280.679993,281.579987,276.331146,90102500,2-2018
2/2/2018,280.079987,280.230011,275.410004,275.450012,270.31543,173174800,2-2018
2/5/2018,273.450012,275.850006,263.309998,263.929993,259.010132,294681800,2-2018
2/6/2018,259.940002,269.700012,258.700012,269.130005,264.11322,355026800,2-2018
2/7/2018,268.5,272.359985,267.579987,267.670013,262.68045,167376100,2-2018
2/8/2018,268.01001,268.170013,257.589996,257.630005,252.827606,246449500,2-2018
2/9/2018,260.799988,263.609985,252.919998,261.5,256.625458,283565300,2-2018
2/12/2018,263.829987,267.01001,261.660004,265.339996,260.39386,143736000,2-2018
2/13/2018,263.970001,266.619995,263.309998,266,261.041565,81223600,2-2018
2/14/2018,264.309998,270,264.299988,269.589996,264.564667,120735700,2-2018
2/15/2018,271.570007,273.040009,268.769989,273.029999,267.940521,111200300,2-2018
2/16/2018,272.320007,275.320007,272.269989,273.109985,268.019012,160420100,2-2018
2/20/2018,272.029999,273.670013,270.5,271.399994,266.340881,86369700,2-2018
2/21/2018,271.899994,274.720001,269.940002,270.049988,265.016083,98883700,2-2018
2/22/2018,271.100006,273.049988,269.640015,270.399994,265.359558,110511300,2-2018
